student_id,date_registered,f2p,total_minutes_watched,buckets
263405,2022-02-12,0,0,[0]
263406,2022-02-12,0,50.95,"(50, 60]"
263407,2022-02-12,0,0,[0]
263408,2022-02-12,0,5,"(0, 5]"
263409,2022-02-12,0,7.5,"(5, 10]"
263410,2022-02-12,0,2.12,"(0, 5]"
263411,2022-02-12,0,0,[0]
263412,2022-02-12,0,5.63,"(5, 10]"
263413,2022-02-12,0,0,[0]
263414,2022-02-12,0,0,[0]
263415,2022-02-12,0,40.62,"(40, 50]"
263416,2022-02-12,0,0,[0]
263417,2022-02-12,0,0.07,"(0, 5]"
263418,2022-02-12,0,0.72,"(0, 5]"
263419,2022-02-12,0,33.34,"(30, 40]"
263420,2022-02-12,0,4.98,"(0, 5]"
263421,2022-02-12,0,0.37,"(0, 5]"
263422,2022-02-12,0,0.54,"(0, 5]"
263423,2022-02-12,0,1.88,"(0, 5]"
263424,2022-02-12,0,0,[0]
263425,2022-02-12,0,1.7,"(0, 5]"
263426,2022-02-12,0,0.63,"(0, 5]"
263427,2022-02-12,0,0,[0]
263428,2022-02-12,0,6,"(5, 10]"
263429,2022-02-12,0,0,[0]
263430,2022-02-12,0,0,[0]
263431,2022-02-12,0,26.68,"(25, 30]"
263432,2022-02-12,0,0,[0]
263433,2022-02-12,0,0,[0]
263434,2022-02-12,0,0.5,"(0, 5]"
263435,2022-02-12,0,0,[0]
263436,2022-02-12,0,0,[0]
263437,2022-02-12,0,0,[0]
263438,2022-02-12,0,75.29,"(70, 80]"
263439,2022-02-12,0,0,[0]
263440,2022-02-12,0,0,[0]
263441,2022-02-12,0,110.25,"(110, 120]"
263442,2022-02-12,0,0,[0]
263443,2022-02-12,0,0,[0]
263444,2022-02-12,0,29.36,"(25, 30]"
263445,2022-02-12,0,0,[0]
263446,2022-02-12,0,0,[0]
263447,2022-02-12,0,45.73,"(40, 50]"
263448,2022-02-12,0,6.58,"(5, 10]"
263449,2022-02-12,0,2.58,"(0, 5]"
263450,2022-02-12,0,1.18,"(0, 5]"
263451,2022-02-12,0,4.08,"(0, 5]"
263452,2022-02-12,0,0,[0]
263453,2022-02-12,1,0,[0]
263454,2022-02-12,0,2.45,"(0, 5]"
263455,2022-02-12,0,8.55,"(5, 10]"
263456,2022-02-12,1,3.21,"(0, 5]"
263457,2022-02-12,0,3.9,"(0, 5]"
263458,2022-02-12,0,0.55,"(0, 5]"
263459,2022-02-12,0,0.05,"(0, 5]"
263460,2022-02-12,0,0,[0]
263461,2022-02-12,0,0,[0]
263463,2022-02-12,0,0,[0]
263464,2022-02-12,0,57.53,"(50, 60]"
263465,2022-02-12,0,0,[0]
263466,2022-02-12,0,31.9,"(30, 40]"
263467,2022-02-12,0,0,[0]
263468,2022-02-12,0,15.98,"(15, 20]"
263469,2022-02-12,0,0,[0]
263470,2022-02-12,0,37.6,"(30, 40]"
263471,2022-02-12,0,0,[0]
263472,2022-02-12,1,10.58,"(10, 15]"
263473,2022-02-12,0,0,[0]
263474,2022-02-12,0,8.31,"(5, 10]"
263475,2022-02-12,0,0,[0]
263476,2022-02-12,0,0,[0]
263477,2022-02-13,0,30.27,"(30, 40]"
263478,2022-02-13,0,0,[0]
263479,2022-02-13,1,67.25,"(60, 70]"
263480,2022-02-13,1,74.28,"(70, 80]"
263481,2022-02-13,1,44.5,"(40, 50]"
263482,2022-02-13,0,72.72,"(70, 80]"
263483,2022-02-13,1,12.97,"(10, 15]"
263484,2022-02-13,0,23.85,"(20, 25]"
263485,2022-02-13,0,3.87,"(0, 5]"
263486,2022-02-13,0,6.47,"(5, 10]"
263487,2022-02-13,0,0,[0]
263488,2022-02-13,0,1.83,"(0, 5]"
263489,2022-02-13,0,3.87,"(0, 5]"
263490,2022-02-13,0,0,[0]
263491,2022-02-13,0,96.06,"(90, 100]"
263492,2022-02-13,0,0,[0]
263493,2022-02-13,0,0,[0]
263494,2022-02-13,1,0,[0]
263495,2022-02-13,0,0,[0]
263496,2022-02-13,1,64.81,"(60, 70]"
263497,2022-02-13,1,47.55,"(40, 50]"
263498,2022-02-13,0,15.6,"(15, 20]"
263499,2022-02-13,0,35.32,"(30, 40]"
263500,2022-02-13,0,0,[0]
263501,2022-02-13,1,0,[0]
263502,2022-02-13,0,0,[0]
263503,2022-02-13,0,0,[0]
263504,2022-02-13,0,0,[0]
263505,2022-02-13,0,0,[0]
263506,2022-02-13,0,36.88,"(30, 40]"
263507,2022-02-13,0,0,[0]
263508,2022-02-13,0,0,[0]
263509,2022-02-13,0,54.55,"(50, 60]"
263510,2022-02-13,0,0,[0]
263511,2022-02-13,0,0.35,"(0, 5]"
263512,2022-02-13,0,0,[0]
263513,2022-02-13,0,0,[0]
263514,2022-02-13,0,5.2,"(5, 10]"
263515,2022-02-13,0,59.05,"(50, 60]"
263516,2022-02-13,0,0,[0]
263517,2022-02-13,0,0,[0]
263518,2022-02-13,0,0,[0]
263519,2022-02-13,0,55.02,"(50, 60]"
263520,2022-02-13,0,0,[0]
263521,2022-02-13,0,18.92,"(15, 20]"
263522,2022-02-13,0,40.17,"(40, 50]"
263523,2022-02-13,0,0,[0]
263524,2022-02-13,0,18.35,"(15, 20]"
263525,2022-02-13,0,0,[0]
263526,2022-02-13,0,76.48,"(70, 80]"
263527,2022-02-13,0,0,[0]
263528,2022-02-13,0,0,[0]
263529,2022-02-13,1,78.67,"(70, 80]"
263530,2022-02-13,0,0.65,"(0, 5]"
263531,2022-02-13,1,0,[0]
263532,2022-02-13,0,52.55,"(50, 60]"
263533,2022-02-13,0,0.2,"(0, 5]"
263534,2022-02-13,0,10.65,"(10, 15]"
263535,2022-02-13,1,6.95,"(5, 10]"
263536,2022-02-13,1,12.81,"(10, 15]"
263537,2022-02-13,0,0.6,"(0, 5]"
263538,2022-02-13,0,0,[0]
263539,2022-02-13,0,0,[0]
263540,2022-02-13,0,141.06,"(120, 240]"
263541,2022-02-13,0,0.15,"(0, 5]"
263542,2022-02-13,0,2.12,"(0, 5]"
263543,2022-02-13,0,0.87,"(0, 5]"
263544,2022-02-13,0,0,[0]
263545,2022-02-13,1,30.73,"(30, 40]"
263546,2022-02-13,0,0,[0]
263547,2022-02-13,0,0,[0]
263548,2022-02-13,0,0,[0]
263549,2022-02-13,0,227.56,"(120, 240]"
263550,2022-02-13,0,12.66,"(10, 15]"
263551,2022-02-13,1,53.65,"(50, 60]"
263552,2022-02-13,0,0,[0]
263553,2022-02-13,0,1.38,"(0, 5]"
263554,2022-02-13,0,0,[0]
263555,2022-02-13,0,0,[0]
263556,2022-02-13,0,0,[0]
263557,2022-02-13,0,1.3,"(0, 5]"
263558,2022-02-13,0,0,[0]
263559,2022-02-13,0,0,[0]
263560,2022-02-13,0,0,[0]
263561,2022-02-13,0,0.17,"(0, 5]"
263562,2022-02-13,0,16.02,"(15, 20]"
263563,2022-02-13,0,0.58,"(0, 5]"
263564,2022-02-13,1,62.5,"(60, 70]"
263565,2022-02-13,0,40.31,"(40, 50]"
263566,2022-02-13,0,0,[0]
263567,2022-02-13,0,0,[0]
263568,2022-02-13,0,73.64,"(70, 80]"
263569,2022-02-13,0,0,[0]
263570,2022-02-13,0,0.27,"(0, 5]"
263571,2022-02-13,0,3.53,"(0, 5]"
263572,2022-02-13,0,0,[0]
263573,2022-02-13,0,24.57,"(20, 25]"
263574,2022-02-13,0,0.12,"(0, 5]"
263575,2022-02-13,0,0,[0]
263576,2022-02-13,0,32.4,"(30, 40]"
263577,2022-02-13,0,0.52,"(0, 5]"
263578,2022-02-13,0,1.03,"(0, 5]"
263579,2022-02-14,1,0,[0]
263580,2022-02-14,0,4.73,"(0, 5]"
263581,2022-02-14,0,0,[0]
263582,2022-02-14,0,0,[0]
263583,2022-02-14,0,26.49,"(25, 30]"
263584,2022-02-14,0,64.85,"(60, 70]"
263585,2022-02-14,0,7.07,"(5, 10]"
263586,2022-02-14,0,0,[0]
263587,2022-02-14,0,52.88,"(50, 60]"
263588,2022-02-14,0,3.54,"(0, 5]"
263589,2022-02-14,0,0,[0]
263590,2022-02-14,0,0,[0]
263591,2022-02-14,0,0,[0]
263592,2022-02-14,0,10.33,"(10, 15]"
263593,2022-02-14,0,1.17,"(0, 5]"
263594,2022-02-14,0,0.32,"(0, 5]"
263595,2022-02-14,0,0,[0]
263596,2022-02-14,0,0,[0]
263597,2022-02-14,0,0,[0]
263598,2022-02-14,0,0,[0]
263599,2022-02-14,0,4.4,"(0, 5]"
263600,2022-02-14,0,34.23,"(30, 40]"
263601,2022-02-14,0,18.58,"(15, 20]"
263602,2022-02-14,0,5.63,"(5, 10]"
263603,2022-02-14,0,29.58,"(25, 30]"
263604,2022-02-14,0,7.27,"(5, 10]"
263605,2022-02-14,0,1.37,"(0, 5]"
263606,2022-02-14,0,60.91,"(60, 70]"
263607,2022-02-14,0,6.02,"(5, 10]"
263608,2022-02-14,0,0.23,"(0, 5]"
263609,2022-02-14,0,0,[0]
263610,2022-02-14,0,0.92,"(0, 5]"
263611,2022-02-14,0,0.2,"(0, 5]"
263612,2022-02-14,0,0,[0]
263613,2022-02-14,0,0,[0]
263614,2022-02-14,0,26.93,"(25, 30]"
263615,2022-02-14,0,0,[0]
263616,2022-02-14,0,0,[0]
263617,2022-02-14,0,0,[0]
263618,2022-02-14,0,3.69,"(0, 5]"
263619,2022-02-14,0,73.96,"(70, 80]"
263620,2022-02-14,0,0,[0]
263621,2022-02-14,0,0,[0]
263622,2022-02-14,0,0,[0]
263623,2022-02-14,0,3.9,"(0, 5]"
263624,2022-02-14,0,0.78,"(0, 5]"
263625,2022-02-14,0,0.32,"(0, 5]"
263626,2022-02-14,0,0.1,"(0, 5]"
263627,2022-02-14,0,0,[0]
263628,2022-02-14,0,23.5,"(20, 25]"
263629,2022-02-14,0,0,[0]
263630,2022-02-14,0,0,[0]
263631,2022-02-14,0,2.25,"(0, 5]"
263632,2022-02-14,0,0,[0]
263633,2022-02-14,0,0,[0]
263634,2022-02-14,0,1.27,"(0, 5]"
263635,2022-02-14,0,0,[0]
263636,2022-02-14,0,0,[0]
263637,2022-02-14,0,0,[0]
263638,2022-02-14,0,0,[0]
263639,2022-02-14,1,0,[0]
263640,2022-02-14,0,42.88,"(40, 50]"
263641,2022-02-14,0,45.71,"(40, 50]"
263642,2022-02-14,0,1.03,"(0, 5]"
263643,2022-02-14,0,0,[0]
263644,2022-02-14,0,0.85,"(0, 5]"
263645,2022-02-14,0,0,[0]
263646,2022-02-14,0,0,[0]
263647,2022-02-14,0,0.38,"(0, 5]"
263648,2022-02-14,1,8.41,"(5, 10]"
263649,2022-02-14,0,0,[0]
263650,2022-02-14,1,124.43,"(120, 240]"
263651,2022-02-14,0,20.3,"(20, 25]"
263652,2022-02-14,0,0,[0]
263653,2022-02-14,0,5.08,"(5, 10]"
263654,2022-02-14,0,3.03,"(0, 5]"
263655,2022-02-14,0,0.52,"(0, 5]"
263656,2022-02-14,0,24.4,"(20, 25]"
263657,2022-02-14,0,29.43,"(25, 30]"
263658,2022-02-14,0,0,[0]
263659,2022-02-14,0,0,[0]
263660,2022-02-14,0,0,[0]
263661,2022-02-14,1,0.05,"(0, 5]"
263662,2022-02-14,0,0,[0]
263663,2022-02-14,0,0,[0]
263664,2022-02-14,0,0.1,"(0, 5]"
263665,2022-02-14,0,4.37,"(0, 5]"
263666,2022-02-14,0,123.16,"(120, 240]"
263667,2022-02-14,0,0,[0]
263668,2022-02-14,0,0,[0]
263669,2022-02-14,0,30.63,"(30, 40]"
263670,2022-02-14,0,112.49,"(110, 120]"
263671,2022-02-14,0,0,[0]
263672,2022-02-14,1,6.45,"(5, 10]"
263673,2022-02-14,0,45.18,"(40, 50]"
263674,2022-02-14,0,0,[0]
263675,2022-02-14,0,0,[0]
263676,2022-02-14,0,2.37,"(0, 5]"
263677,2022-02-14,1,0,[0]
263678,2022-02-14,0,45.87,"(40, 50]"
263679,2022-02-14,0,0.18,"(0, 5]"
263680,2022-02-14,0,0,[0]
263681,2022-02-14,0,15.48,"(15, 20]"
263682,2022-02-14,0,0,[0]
263683,2022-02-14,1,366.61,"(240, 480]"
263684,2022-02-14,0,0,[0]
263685,2022-02-14,0,53.62,"(50, 60]"
263686,2022-02-14,0,0,[0]
263687,2022-02-14,0,0,[0]
263688,2022-02-14,0,0,[0]
263689,2022-02-14,0,0,[0]
263690,2022-02-14,1,66.47,"(60, 70]"
263691,2022-02-14,0,0,[0]
263692,2022-02-14,1,0,[0]
263693,2022-02-15,1,5.1,"(5, 10]"
263694,2022-02-15,0,0,[0]
263695,2022-02-15,0,0,[0]
263696,2022-02-15,0,1.82,"(0, 5]"
263697,2022-02-15,0,0,[0]
263699,2022-02-15,0,3.67,"(0, 5]"
263700,2022-02-15,0,0,[0]
263701,2022-02-15,0,0,[0]
263702,2022-02-15,0,0,[0]
263703,2022-02-15,0,0,[0]
263704,2022-02-15,0,60.68,"(60, 70]"
263705,2022-02-15,0,2.63,"(0, 5]"
263706,2022-02-15,1,0,[0]
263707,2022-02-15,0,0,[0]
263708,2022-02-15,0,0,[0]
263709,2022-02-15,0,0,[0]
263710,2022-02-15,0,0,[0]
263711,2022-02-15,0,43.13,"(40, 50]"
263712,2022-02-15,0,0,[0]
263713,2022-02-15,0,0.07,"(0, 5]"
263714,2022-02-15,0,69.39,"(60, 70]"
263715,2022-02-15,0,0,[0]
263716,2022-02-15,0,0,[0]
263717,2022-02-15,0,1.73,"(0, 5]"
263718,2022-02-15,0,3.33,"(0, 5]"
263719,2022-02-15,0,0,[0]
263720,2022-02-15,0,0.51,"(0, 5]"
263721,2022-02-15,0,0,[0]
263722,2022-02-15,0,24.12,"(20, 25]"
263723,2022-02-15,0,22.55,"(20, 25]"
263725,2022-02-15,0,0,[0]
263726,2022-02-15,0,47.52,"(40, 50]"
263727,2022-02-15,0,0.77,"(0, 5]"
263728,2022-02-15,0,9.5,"(5, 10]"
263729,2022-02-15,0,0.29,"(0, 5]"
263730,2022-02-15,0,0,[0]
263731,2022-02-15,0,0,[0]
263732,2022-02-15,0,0,[0]
263733,2022-02-15,0,0,[0]
263734,2022-02-15,0,2.97,"(0, 5]"
263735,2022-02-15,0,34.33,"(30, 40]"
263736,2022-02-15,0,5.13,"(5, 10]"
263737,2022-02-15,0,0.18,"(0, 5]"
263738,2022-02-15,0,0,[0]
263739,2022-02-15,0,0,[0]
263740,2022-02-15,0,0,[0]
263741,2022-02-15,0,6.59,"(5, 10]"
263742,2022-02-15,0,0,[0]
263743,2022-02-15,0,0,[0]
263744,2022-02-15,0,3.19,"(0, 5]"
263745,2022-02-15,0,24.43,"(20, 25]"
263746,2022-02-15,0,10.11,"(10, 15]"
263747,2022-02-15,0,296.82,"(240, 480]"
263748,2022-02-15,0,0,[0]
263749,2022-02-15,0,0,[0]
263750,2022-02-15,0,0,[0]
263751,2022-02-15,0,10.32,"(10, 15]"
263752,2022-02-15,0,6.53,"(5, 10]"
263753,2022-02-15,0,0,[0]
263754,2022-02-15,0,3.37,"(0, 5]"
263755,2022-02-15,0,1.25,"(0, 5]"
263756,2022-02-15,0,2.2,"(0, 5]"
263757,2022-02-15,0,0,[0]
263758,2022-02-15,0,0.18,"(0, 5]"
263759,2022-02-15,1,59.37,"(50, 60]"
263760,2022-02-15,0,0,[0]
263761,2022-02-15,0,0,[0]
263762,2022-02-15,0,0,[0]
263763,2022-02-15,0,0.08,"(0, 5]"
263764,2022-02-15,0,0,[0]
263765,2022-02-15,0,1.75,"(0, 5]"
263766,2022-02-15,0,151.07,"(120, 240]"
263767,2022-02-15,0,38.48,"(30, 40]"
263768,2022-02-15,0,46.01,"(40, 50]"
263769,2022-02-15,0,0,[0]
263770,2022-02-15,0,48.35,"(40, 50]"
263771,2022-02-15,0,0.35,"(0, 5]"
263772,2022-02-15,0,0,[0]
263773,2022-02-15,0,0,[0]
263774,2022-02-15,0,3.63,"(0, 5]"
263775,2022-02-15,0,0,[0]
263776,2022-02-15,1,18.73,"(15, 20]"
263777,2022-02-15,0,0,[0]
263778,2022-02-15,0,0.9,"(0, 5]"
263779,2022-02-15,0,45.33,"(40, 50]"
263780,2022-02-15,0,14.85,"(10, 15]"
263781,2022-02-15,0,1.82,"(0, 5]"
263782,2022-02-15,0,42.07,"(40, 50]"
263783,2022-02-15,1,19.68,"(15, 20]"
263784,2022-02-15,0,0,[0]
263785,2022-02-15,0,2.17,"(0, 5]"
263786,2022-02-15,1,252.47,"(240, 480]"
263787,2022-02-15,0,12.8,"(10, 15]"
263788,2022-02-15,0,12.93,"(10, 15]"
263789,2022-02-15,0,0,[0]
263790,2022-02-15,0,0,[0]
263791,2022-02-15,1,143.19,"(120, 240]"
263792,2022-02-15,0,0,[0]
263793,2022-02-15,0,0,[0]
263794,2022-02-15,0,0,[0]
263795,2022-02-15,0,12.12,"(10, 15]"
263796,2022-02-15,0,0,[0]
263797,2022-02-15,0,0,[0]
263798,2022-02-15,1,30.82,"(30, 40]"
263799,2022-02-15,0,11.4,"(10, 15]"
263800,2022-02-15,0,0.15,"(0, 5]"
263801,2022-02-15,0,15.1,"(15, 20]"
263802,2022-02-15,0,0,[0]
263803,2022-02-15,0,0,[0]
263804,2022-02-15,0,0,[0]
263805,2022-02-15,0,0.38,"(0, 5]"
263806,2022-02-16,0,0,[0]
263807,2022-02-16,0,53.66,"(50, 60]"
263808,2022-02-16,0,0,[0]
263809,2022-02-16,0,0,[0]
263810,2022-02-16,0,0,[0]
263811,2022-02-16,0,0,[0]
263812,2022-02-16,0,0,[0]
263813,2022-02-16,0,0,[0]
263814,2022-02-16,0,19.1,"(15, 20]"
263815,2022-02-16,0,0,[0]
263816,2022-02-16,0,1.48,"(0, 5]"
263817,2022-02-16,0,0.2,"(0, 5]"
263818,2022-02-16,0,0,[0]
263819,2022-02-16,0,0,[0]
263820,2022-02-16,0,0,[0]
263821,2022-02-16,0,0,[0]
263822,2022-02-16,0,87.77,"(80, 90]"
263823,2022-02-16,0,27.28,"(25, 30]"
263824,2022-02-16,0,0.7,"(0, 5]"
263825,2022-02-16,1,62.23,"(60, 70]"
263826,2022-02-16,0,0.28,"(0, 5]"
263827,2022-02-16,0,0,[0]
263828,2022-02-16,0,0,[0]
263829,2022-02-16,0,57.08,"(50, 60]"
263830,2022-02-16,0,0.05,"(0, 5]"
263831,2022-02-16,0,0,[0]
263832,2022-02-16,0,1.43,"(0, 5]"
263833,2022-02-16,0,0,[0]
263834,2022-02-16,0,0.67,"(0, 5]"
263835,2022-02-16,0,1.93,"(0, 5]"
263836,2022-02-16,0,0,[0]
263837,2022-02-16,0,0,[0]
263838,2022-02-16,0,9.27,"(5, 10]"
263839,2022-02-16,0,0,[0]
263840,2022-02-16,0,0,[0]
263841,2022-02-16,0,0.5,"(0, 5]"
263842,2022-02-16,1,118,"(110, 120]"
263843,2022-02-16,0,0,[0]
263844,2022-02-16,0,0,[0]
263845,2022-02-16,1,101.63,"(100, 110]"
263846,2022-02-16,0,0,[0]
263847,2022-02-16,0,0,[0]
263848,2022-02-16,0,0,[0]
263849,2022-02-16,0,0,[0]
263850,2022-02-16,0,0,[0]
263851,2022-02-16,0,43.31,"(40, 50]"
263852,2022-02-16,0,0,[0]
263853,2022-02-16,0,0,[0]
263854,2022-02-16,0,0,[0]
263855,2022-02-16,0,20.18,"(20, 25]"
263856,2022-02-16,0,0,[0]
263857,2022-02-16,0,0,[0]
263858,2022-02-16,0,0,[0]
263859,2022-02-16,1,0,[0]
263860,2022-02-16,0,9.05,"(5, 10]"
263862,2022-02-16,0,0.45,"(0, 5]"
263863,2022-02-16,0,0,[0]
263864,2022-02-16,0,0,[0]
263865,2022-02-16,0,0,[0]
263866,2022-02-16,0,0,[0]
263867,2022-02-16,0,0,[0]
263868,2022-02-16,0,0,[0]
263869,2022-02-16,0,0,[0]
263870,2022-02-16,0,0,[0]
263871,2022-02-16,0,0,[0]
263872,2022-02-16,0,0,[0]
263873,2022-02-16,0,0,[0]
263874,2022-02-16,0,35.8,"(30, 40]"
263875,2022-02-16,0,97.07,"(90, 100]"
263876,2022-02-16,0,0,[0]
263877,2022-02-16,0,0.08,"(0, 5]"
263878,2022-02-16,0,4.12,"(0, 5]"
263879,2022-02-16,0,88.2,"(80, 90]"
263880,2022-02-16,0,0,[0]
263881,2022-02-16,0,0,[0]
263882,2022-02-16,0,0,[0]
263883,2022-02-16,0,0,[0]
263884,2022-02-16,0,1.2,"(0, 5]"
263885,2022-02-16,0,35.62,"(30, 40]"
263886,2022-02-16,0,10.1,"(10, 15]"
263887,2022-02-16,0,0,[0]
263888,2022-02-16,1,155.03,"(120, 240]"
263889,2022-02-16,0,145.43,"(120, 240]"
263890,2022-02-16,0,0,[0]
263891,2022-02-16,0,55.52,"(50, 60]"
263892,2022-02-16,0,0,[0]
263893,2022-02-16,0,65.33,"(60, 70]"
263894,2022-02-16,0,0.37,"(0, 5]"
263895,2022-02-16,0,6.6,"(5, 10]"
263896,2022-02-16,0,6.78,"(5, 10]"
263897,2022-02-16,0,0,[0]
263898,2022-02-16,0,11.35,"(10, 15]"
263899,2022-02-16,0,0,[0]
263900,2022-02-16,0,2.92,"(0, 5]"
263901,2022-02-16,0,0,[0]
263902,2022-02-16,0,0,[0]
263903,2022-02-16,0,6.55,"(5, 10]"
263904,2022-02-16,0,0.22,"(0, 5]"
263905,2022-02-16,0,0,[0]
263906,2022-02-16,0,2.39,"(0, 5]"
263907,2022-02-16,0,36.1,"(30, 40]"
263908,2022-02-16,0,36.9,"(30, 40]"
263909,2022-02-17,0,0,[0]
263910,2022-02-17,0,0,[0]
263911,2022-02-17,0,20.02,"(20, 25]"
263912,2022-02-17,0,0,[0]
263913,2022-02-17,1,44.05,"(40, 50]"
263914,2022-02-17,0,0,[0]
263915,2022-02-17,0,30.99,"(30, 40]"
263916,2022-02-17,0,0,[0]
263917,2022-02-17,0,0,[0]
263918,2022-02-17,0,7.47,"(5, 10]"
263919,2022-02-17,0,0,[0]
263920,2022-02-17,1,155.1,"(120, 240]"
263921,2022-02-17,0,0,[0]
263922,2022-02-17,0,4.43,"(0, 5]"
263923,2022-02-17,0,0,[0]
263924,2022-02-17,0,0.73,"(0, 5]"
263925,2022-02-17,0,0,[0]
263926,2022-02-17,0,0,[0]
263927,2022-02-17,0,1.38,"(0, 5]"
263928,2022-02-17,0,0,[0]
263929,2022-02-17,0,3,"(0, 5]"
263930,2022-02-17,0,0,[0]
263931,2022-02-17,0,0.53,"(0, 5]"
263932,2022-02-17,0,0,[0]
263933,2022-02-17,1,10.54,"(10, 15]"
263934,2022-02-17,1,113.15,"(110, 120]"
263936,2022-02-17,0,0,[0]
263937,2022-02-17,0,0.12,"(0, 5]"
263938,2022-02-17,0,8.88,"(5, 10]"
263939,2022-02-17,0,11.45,"(10, 15]"
263940,2022-02-17,0,0,[0]
263941,2022-02-17,1,0,[0]
263942,2022-02-17,1,216.66,"(120, 240]"
263943,2022-02-17,0,78.3,"(70, 80]"
263944,2022-02-17,0,0,[0]
263945,2022-02-17,0,0,[0]
263946,2022-02-17,0,3.33,"(0, 5]"
263947,2022-02-17,0,0,[0]
263948,2022-02-17,0,11.1,"(10, 15]"
263949,2022-02-17,0,0,[0]
263950,2022-02-17,0,29.04,"(25, 30]"
263951,2022-02-17,0,0,[0]
263952,2022-02-17,0,0,[0]
263953,2022-02-17,0,0,[0]
263954,2022-02-17,0,46,"(40, 50]"
263955,2022-02-17,0,0,[0]
263956,2022-02-17,0,0,[0]
263957,2022-02-17,0,0,[0]
263958,2022-02-17,0,36.75,"(30, 40]"
263959,2022-02-17,0,0,[0]
263960,2022-02-17,0,12.07,"(10, 15]"
263961,2022-02-17,0,0,[0]
263962,2022-02-17,0,0,[0]
263963,2022-02-17,0,3.35,"(0, 5]"
263964,2022-02-17,0,0,[0]
263965,2022-02-17,0,0,[0]
263966,2022-02-17,0,0,[0]
263967,2022-02-17,0,0.72,"(0, 5]"
263968,2022-02-17,0,1.65,"(0, 5]"
263969,2022-02-17,0,47.77,"(40, 50]"
263970,2022-02-17,0,5.95,"(5, 10]"
263971,2022-02-17,0,1.69,"(0, 5]"
263972,2022-02-17,0,0,[0]
263973,2022-02-17,0,10,"(5, 10]"
263974,2022-02-17,0,8.19,"(5, 10]"
263975,2022-02-17,0,0,[0]
263976,2022-02-17,0,13.77,"(10, 15]"
263977,2022-02-17,0,0,[0]
263978,2022-02-17,0,5.48,"(5, 10]"
263979,2022-02-17,0,0,[0]
263980,2022-02-17,0,0.33,"(0, 5]"
263981,2022-02-17,0,0,[0]
263982,2022-02-17,0,0,[0]
263983,2022-02-17,0,0.43,"(0, 5]"
263984,2022-02-17,0,9.38,"(5, 10]"
263985,2022-02-17,0,0.68,"(0, 5]"
263986,2022-02-17,0,0,[0]
263987,2022-02-17,0,0,[0]
263988,2022-02-17,0,0,[0]
263989,2022-02-17,0,0,[0]
263990,2022-02-17,0,0,[0]
263991,2022-02-17,0,0,[0]
263992,2022-02-17,0,33.85,"(30, 40]"
263993,2022-02-17,0,0.48,"(0, 5]"
263994,2022-02-17,0,0,[0]
263995,2022-02-17,0,0,[0]
263996,2022-02-17,0,0,[0]
263997,2022-02-17,0,0,[0]
263998,2022-02-17,0,125.48,"(120, 240]"
263999,2022-02-17,0,0,[0]
264000,2022-02-17,0,0,[0]
264001,2022-02-17,0,0,[0]
264002,2022-02-17,0,0,[0]
264003,2022-02-17,0,4.22,"(0, 5]"
264004,2022-02-17,0,0,[0]
264005,2022-02-17,0,40.22,"(40, 50]"
264006,2022-02-17,0,0,[0]
264007,2022-02-17,0,0.38,"(0, 5]"
264008,2022-02-17,0,4.02,"(0, 5]"
264009,2022-02-17,0,0,[0]
264010,2022-02-17,0,44.95,"(40, 50]"
264011,2022-02-17,0,0,[0]
264012,2022-02-17,0,55.14,"(50, 60]"
264013,2022-02-17,0,0.3,"(0, 5]"
264014,2022-02-17,0,0,[0]
264015,2022-02-17,0,0.15,"(0, 5]"
264016,2022-02-17,0,11,"(10, 15]"
264017,2022-02-17,0,0,[0]
264018,2022-02-17,0,0,[0]
264019,2022-02-17,0,0,[0]
264020,2022-02-17,0,3.99,"(0, 5]"
264021,2022-02-17,0,0,[0]
264022,2022-02-17,0,0,[0]
264023,2022-02-17,0,146.3,"(120, 240]"
264024,2022-02-17,0,149.59,"(120, 240]"
264025,2022-02-17,0,0,[0]
264026,2022-02-17,0,0,[0]
264027,2022-02-17,0,0,[0]
264028,2022-02-17,0,0,[0]
264029,2022-02-17,0,0.1,"(0, 5]"
264030,2022-02-17,0,0.42,"(0, 5]"
264031,2022-02-17,0,0,[0]
264032,2022-02-17,0,0.12,"(0, 5]"
264033,2022-02-17,0,57.24,"(50, 60]"
264034,2022-02-17,0,0,[0]
264035,2022-02-17,0,44.87,"(40, 50]"
264036,2022-02-17,0,0,[0]
264037,2022-02-17,0,0,[0]
264038,2022-02-17,0,0,[0]
264039,2022-02-17,0,34.93,"(30, 40]"
264040,2022-02-17,0,1.27,"(0, 5]"
264041,2022-02-17,0,0,[0]
264042,2022-02-17,0,0,[0]
264043,2022-02-17,0,0,[0]
264044,2022-02-17,0,0,[0]
264045,2022-02-17,0,22.82,"(20, 25]"
264046,2022-02-17,0,0,[0]
264047,2022-02-17,0,0.22,"(0, 5]"
264048,2022-02-17,0,0,[0]
264049,2022-02-17,1,6.55,"(5, 10]"
264050,2022-02-17,0,0,[0]
264051,2022-02-17,0,0,[0]
264052,2022-02-17,0,38.27,"(30, 40]"
264053,2022-02-17,0,0,[0]
264054,2022-02-17,0,0,[0]
264055,2022-02-18,0,13.07,"(10, 15]"
264056,2022-02-18,0,28.39,"(25, 30]"
264057,2022-02-18,0,0,[0]
264058,2022-02-18,0,0,[0]
264059,2022-02-18,0,15.95,"(15, 20]"
264060,2022-02-18,0,0,[0]
